POSTAL,chinese_buyer,malay_buyer,indian_buyer
140143,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
670143,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
540143,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
550143,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
520143,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
760143,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
470144,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
570144,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
650144,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
310144,"You can only buy from Chinese flat sellers, regardless of their citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
530144,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
670144,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
350144,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
550144,"You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship.","You can buy from any flat seller, regardless of their ethnic group and citizenship."
