blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,Address,Latitude,Longitude
171B,EDGEDALE PLAINS,18,2002,Y,N,N,Y,N,N,PG,124,0,0,0,0,124,0,0,0,0,0,0,0,171B EDGEDALE PLAINS,1.37309168822619,103.775565919483
171C,EDGEDALE PLAINS,18,2002,Y,N,N,Y,N,N,PG,136,0,0,0,34,102,0,0,0,0,0,0,0,171C EDGEDALE PLAINS,1.35207840850205,103.873288881871
172,ANG MO KIO AVE 4,10,1980,Y,N,N,Y,N,N,AMK,178,0,49,124,1,1,0,0,0,0,3,0,0,172 ANG MO KIO AVE 4,1.3522279450458,103.952437443086
172,BEDOK STH RD,12,1985,Y,N,N,Y,N,N,BD,88,0,0,0,48,40,0,0,0,0,0,0,0,172 BEDOK STH RD,1.34205287411841,103.84939599719
172,BISHAN ST 13,8,1986,Y,N,N,N,N,N,BH,98,0,0,0,64,34,0,0,0,0,0,0,0,172 BISHAN ST 13,1.43068689542817,103.83657443377
172,BT BATOK WEST AVE 8,25,1984,Y,N,N,N,N,N,BB,144,0,0,0,48,96,0,0,0,0,0,0,0,172 BT BATOK WEST AVE 8,1.3864692312008,103.895407767764
172,GANGSA RD,22,1996,Y,N,N,N,N,N,BP,126,0,0,0,84,42,0,0,0,0,0,0,0,172 GANGSA RD,1.38689909846857,103.894771744264
172,HOUGANG AVE 1,13,1996,Y,N,N,N,N,N,HG,114,0,0,0,90,24,0,0,0,0,0,0,0,172 HOUGANG AVE 1,1.39804841532732,103.903476518046
172,LOR 1 TOA PAYOH,25,1994,Y,N,N,N,N,N,TP,69,0,0,0,21,48,0,0,0,0,0,0,0,172 LOR 1 TOA PAYOH,1.38681200686527,103.895283375622
172,WOODLANDS ST 13,13,1984,Y,N,N,Y,N,N,WL,94,0,0,0,92,0,2,0,0,0,0,0,0,172 WOODLANDS ST 13,1.38721445178077,103.895525257108
172,YISHUN AVE 7,13,1986,Y,Y,N,N,N,N,YS,112,0,0,56,48,8,0,0,0,0,0,0,0,172 YISHUN AVE 7,1.38795018771966,103.895779285387
172A,EDGEDALE PLAINS,18,2003,Y,N,N,Y,N,N,PG,120,0,0,0,60,60,0,0,0,0,0,0,0,172A EDGEDALE PLAINS,1.36736755852819,103.843920935718
172A,LOR 1 TOA PAYOH,6,1993,Y,Y,N,N,N,N,TP,35,0,0,0,25,10,0,0,0,0,0,0,0,172A LOR 1 TOA PAYOH,1.35487654982642,103.847594065589
172B,EDGEDALE PLAINS,18,2003,Y,N,N,Y,N,N,PG,126,0,0,0,0,126,0,0,0,0,0,0,0,172B EDGEDALE PLAINS,1.34439040632356,103.715097702741
172C,EDGEDALE PLAINS,18,2003,Y,N,N,Y,N,N,PG,126,0,0,0,29,97,0,0,0,0,0,0,0,172C EDGEDALE PLAINS,1.34755865555388,103.74988715048
173,ANG MO KIO AVE 4,13,1981,Y,Y,N,N,N,N,AMK,168,0,0,24,144,0,0,0,0,0,0,0,0,173 ANG MO KIO AVE 4,1.32098588665274,103.763231689844
173,BISHAN ST 13,21,1986,Y,N,N,N,N,N,BH,76,0,0,0,0,68,8,0,0,0,0,0,0,173 BISHAN ST 13,1.3371914743342,103.741941852951
173,BT BATOK WEST AVE 8,4,1984,Y,N,N,N,N,N,BB,24,0,0,16,8,0,0,0,0,0,0,0,0,173 BT BATOK WEST AVE 8,1.44421587707158,103.77402718469
173,GANGSA RD,20,1996,Y,N,N,N,N,N,BP,114,0,0,0,76,38,0,0,0,0,0,0,0,173 GANGSA RD,1.36749750148651,103.962384353702
173,HOUGANG AVE 1,14,1996,Y,N,N,N,N,N,HG,91,0,0,0,65,26,0,0,0,0,0,0,0,173 HOUGANG AVE 1,1.37317516532605,103.774810614456
173,LOR 1 TOA PAYOH,12,1972,Y,N,N,Y,N,N,TP,219,0,0,217,0,1,0,0,0,0,0,1,0,173 LOR 1 TOA PAYOH,1.35243827939715,103.873298136881
173,WOODLANDS ST 13,10,1984,Y,Y,N,N,N,N,WL,129,0,0,0,54,74,1,0,0,0,0,0,0,173 WOODLANDS ST 13,1.34148414007449,103.849067723667
173,YISHUN AVE 7,12,1986,Y,Y,N,Y,N,N,YS,132,0,0,0,92,40,0,0,0,0,0,0,0,173 YISHUN AVE 7,1.4307163489422,103.835798176096
173A,PUNGGOL FIELD,17,2002,Y,N,N,Y,N,N,PG,160,0,0,0,32,128,0,0,0,0,0,0,0,173A PUNGGOL FIELD,1.38785624696615,103.894681035814
173B,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,24,58,0,0,0,0,0,0,0,173B PUNGGOL FIELD,1.39877827554853,103.902910892565
173C,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,24,58,0,0,0,0,0,0,0,173C PUNGGOL FIELD,1.38713574190991,103.894448611174
173D,PUNGGOL FIELD,17,2001,Y,N,N,Y,N,N,PG,90,0,0,0,0,90,0,0,0,0,0,0,0,173D PUNGGOL FIELD,1.39868224502097,103.903211124105
174,ANG MO KIO AVE 4,11,1980,Y,N,N,N,N,N,AMK,198,0,57,137,1,1,0,0,0,0,2,0,0,174 ANG MO KIO AVE 4,1.3875661962064,103.894821076791
174,BISHAN ST 13,4,1986,Y,N,N,N,N,N,BH,16,0,0,0,0,0,16,0,0,0,0,0,0,174 BISHAN ST 13,1.39803321474777,103.90307258196
174,BOON LAY DR,11,1974,Y,N,N,N,N,N,JW,154,0,0,142,0,0,0,0,0,0,0,12,0,174 BOON LAY DR,1.38765175971489,103.895336027145
174,BT BATOK WEST AVE 8,4,1984,Y,N,N,N,N,N,BB,16,0,0,12,4,0,0,0,0,0,0,0,0,174 BT BATOK WEST AVE 8,1.39831122184954,103.902551085558
174,LOMPANG RD,16,1996,Y,N,N,N,N,N,BP,90,0,0,0,60,30,0,0,0,0,0,0,0,174 LOMPANG RD,1.36694084363535,103.843582435016
174,LOR 1 TOA PAYOH,12,1972,Y,N,N,N,N,N,TP,127,0,0,122,0,5,0,0,0,0,0,0,0,174 LOR 1 TOA PAYOH,1.32592675434667,103.930808082635
174,WOODLANDS ST 13,12,1984,Y,N,N,N,N,N,WL,66,0,0,0,0,66,0,0,0,0,0,0,0,174 WOODLANDS ST 13,1.34485415589358,103.71571623191
174,YISHUN AVE 7,12,1986,Y,Y,N,N,N,N,YS,136,0,0,0,96,40,0,0,0,0,0,0,0,174 YISHUN AVE 7,1.34712172862216,103.750057276189
174A,EDGEDALE PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,0,92,0,0,0,0,0,0,0,174A EDGEDALE PLAINS,1.38092680230382,103.748559601544
174A,HOUGANG AVE 1,13,2013,Y,N,N,Y,N,N,HG,166,0,22,70,0,0,0,0,74,0,0,0,0,174A HOUGANG AVE 1,1.3210599628039,103.762434749863
174B,EDGEDALE PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,25,60,0,0,0,0,0,0,0,174B EDGEDALE PLAINS,1.33756440098279,103.742881138117
174B,HOUGANG AVE 1,13,2013,Y,N,N,N,N,N,HG,166,0,12,70,0,0,0,0,84,0,0,0,0,174B HOUGANG AVE 1,1.4449461460443,103.773484126567
174C,EDGEDALE PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,25,60,0,0,0,0,0,0,0,174C EDGEDALE PLAINS,1.36693709353527,103.962939357935
174D,EDGEDALE PLAINS,17,2001,Y,N,N,Y,N,N,PG,108,0,0,0,32,76,0,0,0,0,0,0,0,174D EDGEDALE PLAINS,1.35278468169196,103.873446716868
175,ANG MO KIO AVE 4,11,1980,Y,N,N,N,N,N,AMK,140,0,0,0,140,0,0,0,0,0,0,0,0,175 ANG MO KIO AVE 4,1.34220948332494,103.847727620222
175,BISHAN ST 13,9,1986,Y,N,N,N,N,N,BH,96,0,0,0,56,40,0,0,0,0,0,0,0,175 BISHAN ST 13,1.43106560031808,103.836307087652
175,BOON LAY DR,11,1974,Y,Y,N,N,N,N,JW,100,0,0,95,0,0,0,0,0,0,0,5,0,175 BOON LAY DR,1.38603998336502,103.896966686372
175,BT BATOK WEST AVE 8,8,1984,Y,N,N,N,N,N,BB,124,0,0,108,14,2,0,0,0,0,0,0,0,175 BT BATOK WEST AVE 8,1.3985226201683,103.902111724631
175,LOMPANG RD,25,1996,Y,N,N,N,N,N,BP,144,0,0,0,96,48,0,0,0,0,0,0,0,175 LOMPANG RD,1.38556019819881,103.896744510446
175,LOR 2 TOA PAYOH,25,1973,Y,Y,N,N,N,N,TP,96,0,0,0,96,0,0,0,0,0,0,0,0,175 LOR 2 TOA PAYOH,1.38609075927476,103.896503892256
175,WOODLANDS ST 13,12,1984,Y,N,N,N,N,N,WL,66,0,0,0,0,66,0,0,0,0,0,0,0,175 WOODLANDS ST 13,1.34495240658985,103.715039943131
175,YISHUN AVE 7,16,1986,Y,N,N,N,N,N,YS,90,0,0,0,30,60,0,0,0,0,0,0,0,175 YISHUN AVE 7,1.34667192602747,103.749383473832
175A,PUNGGOL FIELD,17,2001,Y,N,N,Y,N,N,PG,108,0,0,0,32,76,0,0,0,0,0,0,0,175A PUNGGOL FIELD,1.33780382054265,103.741997788111
175A,YUNG KUANG RD,20,2014,Y,Y,N,N,N,N,JW,142,0,0,0,38,104,0,0,0,0,0,0,0,175A YUNG KUANG RD,1.44540729578602,103.77336982144
175B,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,24,58,0,0,0,0,0,0,0,175B PUNGGOL FIELD,1.36628164486583,103.962698475917
175B,YUNG KUANG RD,20,2014,Y,Y,N,Y,N,N,JW,190,0,34,0,76,0,0,0,80,0,0,0,0,175B YUNG KUANG RD,1.37373382715048,103.774113802084
175C,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,24,58,0,0,0,0,0,0,0,175C PUNGGOL FIELD,1.35347506410685,103.873392281903
175C,YUNG KUANG RD,20,2014,Y,N,N,N,N,N,JW,133,0,16,0,57,0,0,0,60,0,0,0,0,175C YUNG KUANG RD,1.35086005592172,103.952352388168
175D,PUNGGOL FIELD,17,2001,Y,N,N,Y,N,N,PG,90,0,0,0,0,90,0,0,0,0,0,0,0,175D PUNGGOL FIELD,1.34231481416805,103.84650890023
176,ANG MO KIO AVE 4,11,1980,Y,N,N,N,N,N,AMK,60,0,0,0,0,60,0,0,0,0,0,0,0,176 ANG MO KIO AVE 4,1.43124009000222,103.836784122043
176,BISHAN ST 13,11,1986,Y,N,N,N,N,N,BH,120,0,0,80,40,0,0,0,0,0,0,0,0,176 BISHAN ST 13,1.38648068232058,103.896739891401
176,BOON LAY DR,11,1974,Y,Y,N,Y,N,N,JW,140,0,0,139,0,0,0,0,0,0,0,1,0,176 BOON LAY DR,1.38743807067892,103.896932112772
176,BT BATOK WEST AVE 8,12,1984,Y,N,N,Y,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0,176 BT BATOK WEST AVE 8,1.38681829811425,103.897547410011
176,LOMPANG RD,22,1996,Y,N,N,N,N,N,BP,126,0,0,0,84,42,0,0,0,0,0,0,0,176 LOMPANG RD,1.36582089504381,103.842847772078
176,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,24,0,0,0,0,0,24,0,0,0,0,0,0,176 WOODLANDS ST 13,1.35464222026017,103.848183306018
176A,EDGEFIELD PLAINS,17,2001,Y,N,N,Y,N,N,PG,92,0,0,0,0,92,0,0,0,0,0,0,0,176A EDGEFIELD PLAINS,1.34624866176031,103.749382188265
176B,EDGEFIELD PLAINS,17,2002,Y,N,N,N,N,N,PG,85,0,0,0,25,60,0,0,0,0,0,0,0,176B EDGEFIELD PLAINS,1.38112820902783,103.747704698918
176C,EDGEFIELD PLAINS,17,2002,Y,N,N,Y,N,N,PG,85,0,0,0,25,60,0,0,0,0,0,0,0,176C EDGEFIELD PLAINS,1.33789037717129,103.742428065764
176D,EDGEFIELD PLAINS,17,2002,Y,N,N,Y,N,N,PG,160,0,0,0,64,96,0,0,0,0,0,0,0,176D EDGEFIELD PLAINS,1.36630332942513,103.962287761409
177,ANG MO KIO AVE 4,12,1980,Y,N,N,Y,N,N,AMK,154,0,0,0,154,0,0,0,0,0,0,0,0,177 ANG MO KIO AVE 4,1.37370703550109,103.774851276857
177,BISHAN ST 13,11,1986,Y,N,N,N,N,N,BH,100,0,0,0,64,36,0,0,0,0,0,0,0,177 BISHAN ST 13,1.35383954328532,103.873319340588
177,BT BATOK WEST AVE 8,12,1984,Y,Y,N,N,N,N,BB,103,0,0,59,42,0,2,0,0,0,0,0,0,177 BT BATOK WEST AVE 8,1.3423823110644,103.845598140612
177,LOMPANG RD,26,1999,Y,N,N,N,N,N,BP,169,0,0,0,75,94,0,0,0,0,0,0,0,177 LOMPANG RD,1.43122595521659,103.837158859724
177,TOA PAYOH CTRL,4,1971,Y,Y,N,N,N,N,TP,82,0,0,65,17,0,0,0,0,0,0,0,0,177 TOA PAYOH CTRL,1.38530709577874,103.897870151664
177,WOODLANDS ST 13,13,1984,Y,N,N,N,N,N,WL,96,0,0,0,96,0,0,0,0,0,0,0,0,177 WOODLANDS ST 13,1.40028667892624,103.901012370624
177,YUNG SHENG RD,18,1999,Y,N,N,N,N,N,JW,123,0,0,0,72,51,0,0,0,0,0,0,0,177 YUNG SHENG RD,1.38496286333898,103.898227965835
178,ANG MO KIO AVE 4,13,1980,Y,N,N,N,N,N,AMK,187,0,0,158,24,3,2,0,0,0,0,0,0,178 ANG MO KIO AVE 4,1.40065367495307,103.900348693368
178,BISHAN ST 13,10,1986,Y,N,N,Y,N,N,BH,124,0,0,0,71,53,0,0,0,0,0,0,0,178 BISHAN ST 13,1.38430948653884,103.897629498821
178,BT BATOK WEST AVE 8,12,1984,Y,N,N,Y,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0,178 BT BATOK WEST AVE 8,1.36544495225352,103.842715047475
178,EDGEFIELD PLAINS,17,2003,Y,N,N,N,N,N,PG,114,0,0,0,34,80,0,0,0,0,0,0,0,178 EDGEFIELD PLAINS,1.35492717199264,103.848545126427
178,LOMPANG RD,26,1999,Y,N,N,N,N,N,BP,169,0,0,0,75,94,0,0,0,0,0,0,0,178 LOMPANG RD,1.34700367367083,103.714216413585
178,TOA PAYOH CTRL,4,1971,Y,Y,N,Y,N,N,TP,46,0,0,43,1,2,0,0,0,0,0,0,0,178 TOA PAYOH CTRL,1.38146075573503,103.748182713332
178,WOODLANDS ST 13,13,1984,Y,Y,N,Y,N,N,WL,96,0,0,0,18,78,0,0,0,0,0,0,0,178 WOODLANDS ST 13,1.33843639958331,103.742666850845
178,YUNG SHENG RD,18,1999,Y,N,N,N,N,N,JW,85,0,0,0,51,34,0,0,0,0,0,0,0,178 YUNG SHENG RD,1.32569973464369,103.931074627428
178A,RIVERVALE CRES,18,2013,Y,N,N,Y,N,N,SK,136,0,0,0,136,0,0,0,0,0,0,0,0,178A RIVERVALE CRES,1.36624948871012,103.961918466487
178B,RIVERVALE CRES,18,2013,Y,N,N,N,N,N,SK,170,0,0,0,170,0,0,0,0,0,0,0,0,178B RIVERVALE CRES,1.3739808401432,103.775028040256
178C,RIVERVALE CRES,18,2013,Y,N,N,N,N,N,SK,102,0,0,0,102,0,0,0,0,0,0,0,0,178C RIVERVALE CRES,1.35411101087629,103.873717631044
178D,RIVERVALE CRES,18,2013,Y,N,N,N,N,N,SK,117,0,0,0,117,0,0,0,0,0,0,0,0,178D RIVERVALE CRES,1.35120005626933,103.953056653193
179,ANG MO KIO AVE 5,13,1980,Y,N,N,N,N,N,AMK,120,0,0,0,120,0,0,0,0,0,0,0,0,179 ANG MO KIO AVE 5,1.34189361849197,103.845207805828
179,BISHAN ST 13,25,1986,Y,N,N,N,N,N,BH,92,0,0,0,0,84,8,0,0,0,0,0,0,179 BISHAN ST 13,1.43102233778042,103.837623233094
179,BT BATOK WEST AVE 8,4,1984,Y,N,N,N,N,N,BB,32,0,0,20,12,0,0,0,0,0,0,0,0,179 BT BATOK WEST AVE 8,1.38446364084956,103.898491366571
179,LOMPANG RD,26,1999,Y,N,N,N,N,N,BP,150,0,0,0,0,150,0,0,0,0,0,0,0,179 LOMPANG RD,1.32262137935118,103.762449443017
179,TOA PAYOH CTRL,25,1973,Y,Y,N,Y,N,N,TP,96,0,0,0,96,0,0,0,0,0,0,0,0,179 TOA PAYOH CTRL,1.38454735751817,103.898810019993
179,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,20,0,0,0,0,4,16,0,0,0,0,0,0,179 WOODLANDS ST 13,1.40136153880902,103.901127199853
179,YUNG SHENG RD,18,1999,Y,N,N,N,N,N,JW,85,0,0,0,51,34,0,0,0,0,0,0,0,179 YUNG SHENG RD,1.40094119675936,103.901144550587
18,BEDOK STH RD,14,1975,Y,Y,N,N,N,N,BD,267,0,0,264,0,3,0,0,0,0,0,0,0,18 BEDOK STH RD,1.36897079641509,103.843284524871
18,CANTONMENT CL,30,2000,Y,N,N,N,N,N,BM,145,0,0,29,87,29,0,0,0,0,0,0,0,18 CANTONMENT CL,1.35554884726043,103.848541212741
18,DOVER CRES,30,2002,Y,N,N,N,N,N,QT,154,0,0,0,102,52,0,0,0,0,0,0,0,18 DOVER CRES,1.38282662612164,103.748014485664
18,EUNOS CRES,12,1976,Y,N,N,N,N,N,GL,149,0,0,144,0,5,0,0,0,0,0,0,0,18 EUNOS CRES,1.33782546503407,103.740093358961
18,GHIM MOH RD,14,1976,Y,N,N,Y,N,N,QT,208,0,51,0,0,0,0,0,0,0,157,0,0,18 GHIM MOH RD,1.3665858569115,103.961549961964
18,HOUGANG AVE 3,12,1977,Y,N,N,Y,N,N,HG,132,0,0,0,132,0,0,0,0,0,0,0,0,18 HOUGANG AVE 3,1.35444891059602,103.874262060745
18,JLN TENTERAM,28,1999,Y,N,N,N,N,N,KWN,107,0,0,0,51,56,0,0,0,0,0,0,0,18 JLN TENTERAM,1.43138584014099,103.837699405144
18,JOO SENG RD,13,1983,Y,N,N,N,N,N,TP,114,0,0,0,114,0,0,0,0,0,0,0,0,18 JOO SENG RD,1.38359765453194,103.898502660861
18,LOR 7 TOA PAYOH,11,1969,Y,Y,N,N,N,N,TP,146,0,0,144,0,2,0,0,0,0,0,0,0,18 LOR 7 TOA PAYOH,1.39973067460365,103.900732056743
18,MARINE TER,16,1974,Y,N,N,Y,N,N,MP,150,0,0,0,150,0,0,0,0,0,0,0,0,18 MARINE TER,1.38381273696568,103.898807645852
18,MARSILING LANE,4,1975,Y,Y,N,N,N,N,WL,30,0,0,28,0,0,0,0,0,0,0,2,0,18 MARSILING LANE,1.39973051378134,103.900935406518
18,ST. GEORGE'S RD,12,1984,Y,N,N,N,N,N,KWN,88,0,0,0,88,0,0,0,0,0,0,0,0,18 ST. GEORGE'S RD,1.38399373466045,103.899173530483
18,TAMAN HO SWEE,9,1963,Y,N,N,N,N,N,BM,79,0,9,67,2,0,0,0,0,0,0,1,0,18 TAMAN HO SWEE,1.39930949012592,103.900792344556
18,TECK WHYE LANE,12,1981,Y,Y,N,N,N,N,CCK,77,0,0,0,0,77,0,0,0,0,0,0,0,18 TECK WHYE LANE,1.33119721401346,103.886976681713
18,TELOK BLANGAH CRES,14,1974,Y,N,N,Y,N,N,BM,174,0,0,166,0,8,0,0,0,0,0,0,0,18 TELOK BLANGAH CRES,1.32014595403693,103.933163375784
18,TIONG BAHRU RD,4,1949,Y,N,N,N,N,N,BM,16,0,0,16,0,0,0,0,0,0,0,0,0,18 TIONG BAHRU RD,1.32577850604228,103.922424710131
18,TOH YI DR,4,1988,Y,Y,N,N,N,N,BT,22,0,0,13,9,0,0,0,0,0,0,0,0,18 TOH YI DR,1.30703602610859,103.784633269754
18A,CIRCUIT RD,19,2015,Y,N,N,N,N,N,GL,104,0,0,52,52,0,0,0,0,0,0,0,0,18A CIRCUIT RD,1.31010302594118,103.788545950724
18A,HOLLAND DR,40,2010,Y,N,N,Y,N,N,QT,234,0,0,156,78,0,0,0,0,0,0,0,0,18A HOLLAND DR,1.3109761247096,103.792379920443
18B,CIRCUIT RD,19,2015,Y,Y,N,N,N,N,GL,120,0,0,52,68,0,0,0,0,0,0,0,0,18B CIRCUIT RD,1.28543821567121,103.832161417555
18B,HOLLAND DR,34,2010,Y,N,N,N,N,N,QT,126,0,0,60,66,0,0,0,0,0,0,0,0,18B HOLLAND DR,1.2932777500051,103.799918049241
18C,CIRCUIT RD,19,2015,Y,N,N,N,N,N,GL,126,0,0,54,72,0,0,0,0,0,0,0,0,18C CIRCUIT RD,1.32478615314534,103.862194367527
18C,HOLLAND DR,40,2010,Y,N,N,N,N,N,QT,234,0,0,0,117,117,0,0,0,0,0,0,0,18C HOLLAND DR,1.32368064923943,103.739156156511
18D,CIRCUIT RD,19,2015,Y,N,N,N,N,N,GL,107,0,0,53,54,0,0,0,0,0,0,0,0,18D CIRCUIT RD,1.27660794512081,103.820898125879
18D,HOLLAND DR,40,2010,Y,Y,N,N,N,N,QT,234,0,0,0,156,78,0,0,0,0,0,0,0,18D HOLLAND DR,1.33813199271195,103.771986319841
180,ANG MO KIO AVE 5,9,1980,Y,N,N,Y,N,N,AMK,235,0,0,214,16,2,3,0,0,0,0,0,0,180 ANG MO KIO AVE 5,1.36856005913566,103.843235087734
180,BEDOK NTH RD,20,2004,Y,N,N,N,N,N,BD,156,0,0,0,136,20,0,0,0,0,0,0,0,180 BEDOK NTH RD,1.3558197392173,103.848814619047
180,BISHAN ST 13,12,1986,Y,N,N,Y,N,N,BH,88,0,0,44,44,0,0,0,0,0,0,0,0,180 BISHAN ST 13,1.34764592847862,103.7129331836
180,BT BATOK WEST AVE 8,10,1984,Y,N,N,Y,N,N,BB,126,0,0,108,18,0,0,0,0,0,0,0,0,180 BT BATOK WEST AVE 8,1.38252550607593,103.747937128636
180,LOMPANG RD,25,1999,Y,N,N,Y,N,N,BP,135,0,0,0,0,0,135,0,0,0,0,0,0,180 LOMPANG RD,1.33889493784685,103.73855509854
180,PASIR RIS ST 11,13,1992,Y,N,N,Y,N,N,PRC,84,0,0,0,0,84,0,0,0,0,0,0,0,180 PASIR RIS ST 11,1.36703127928147,103.961627543415
180,YUNG SHENG RD,18,1999,Y,N,N,N,N,N,JW,122,0,0,0,54,68,0,0,0,0,0,0,0,180 YUNG SHENG RD,1.35492978202648,103.873639912916
180A,BOON LAY DR,16,2012,Y,N,N,Y,N,N,JW,165,0,90,75,0,0,0,0,0,0,0,0,0,180A BOON LAY DR,1.35402365617519,103.953988554843
180A,MARSILING RD,31,2014,Y,N,N,Y,N,N,WL,206,0,26,89,0,0,0,0,91,0,0,0,0,180A MARSILING RD,1.38480080631986,103.900105508026
180A,RIVERVALE CRES,18,2012,Y,N,N,N,N,N,SK,153,0,85,68,0,0,0,0,0,0,0,0,0,180A RIVERVALE CRES,1.38452262212891,103.899761738235
180B,BOON LAY DR,16,2012,Y,N,N,Y,N,N,JW,150,0,75,75,0,0,0,0,0,0,0,0,0,180B BOON LAY DR,1.40018624466167,103.900097012053
180B,MARSILING RD,31,2014,Y,N,N,N,N,N,WL,206,0,23,89,0,0,0,0,94,0,0,0,0,180B MARSILING RD,1.38424155856171,103.899542187144
180B,RIVERVALE CRES,18,2013,Y,N,N,Y,N,N,SK,153,0,68,85,0,0,0,0,0,0,0,0,0,180B RIVERVALE CRES,1.39965440414761,103.899915641085
180C,BOON LAY DR,16,2012,Y,N,N,N,N,N,JW,90,0,0,30,60,0,0,0,0,0,0,0,0,180C BOON LAY DR,1.369196965617,103.841666636086
180C,RIVERVALE CRES,18,2013,Y,N,N,Y,N,N,SK,136,0,0,0,136,0,0,0,0,0,0,0,0,180C RIVERVALE CRES,1.34824122465841,103.7140978842
180D,RIVERVALE CRES,18,2013,Y,N,N,Y,N,N,SK,153,0,85,68,0,0,0,0,0,0,0,0,0,180D RIVERVALE CRES,1.34600090748097,103.750367726623
181,ANG MO KIO AVE 5,9,1980,Y,Y,N,N,N,N,AMK,88,0,0,73,15,0,0,0,0,0,0,0,0,181 ANG MO KIO AVE 5,1.38192105715299,103.74790119771
181,BEDOK NTH RD,20,2004,Y,N,N,N,N,N,BD,156,0,0,0,76,80,0,0,0,0,0,0,0,181 BEDOK NTH RD,1.35962289225618,103.887717332865
181,BISHAN ST 13,12,1986,Y,Y,N,Y,N,N,BH,126,0,0,0,87,39,0,0,0,0,0,0,0,181 BISHAN ST 13,1.33866911059386,103.740292528065
181,BT BATOK WEST AVE 8,4,1984,Y,N,N,N,N,N,BB,16,0,0,12,4,0,0,0,0,0,0,0,0,181 BT BATOK WEST AVE 8,1.32550084519552,103.931967583359
181,EDGEFIELD PLAINS,17,2002,Y,N,N,N,N,N,PG,92,0,0,0,0,34,58,0,0,0,0,0,0,181 EDGEFIELD PLAINS,1.36719431144441,103.96115264966
181,JELEBU RD,30,2001,Y,N,N,N,N,N,BP,172,0,0,0,58,58,56,0,0,0,0,0,0,181 JELEBU RD,1.37466415529251,103.77614521146
181,PASIR RIS ST 11,13,1992,Y,N,N,N,N,N,PRC,84,0,0,0,24,60,0,0,0,0,0,0,0,181 PASIR RIS ST 11,1.4317457809835,103.838295593199
181,STIRLING RD,13,1998,Y,N,N,N,N,N,QT,87,0,0,0,75,12,0,0,0,0,0,0,0,181 STIRLING RD,1.40175984290477,103.899944356053
181,YUNG SHENG RD,18,1999,Y,N,N,N,N,N,JW,122,0,0,0,54,68,0,0,0,0,0,0,0,181 YUNG SHENG RD,1.38508719120599,103.898737047703
181A,BOON LAY DR,16,2012,Y,N,N,N,N,N,JW,150,0,0,45,105,0,0,0,0,0,0,0,0,181A BOON LAY DR,1.40116989540271,103.899920878173
181B,BOON LAY DR,16,2013,Y,N,N,N,N,N,JW,150,0,75,75,0,0,0,0,0,0,0,0,0,181B BOON LAY DR,1.40076049275572,103.899613559601
182,ANG MO KIO AVE 5,13,1980,Y,N,N,N,N,N,AMK,141,0,0,114,24,3,0,0,0,0,0,0,0,182 ANG MO KIO AVE 5,1.38552172050188,103.899866305926
182,BEDOK NTH RD,20,2004,Y,N,N,N,N,N,BD,156,0,0,0,136,20,0,0,0,0,0,0,0,182 BEDOK NTH RD,1.40093563151906,103.899198538
182,BISHAN ST 13,8,1986,Y,N,N,N,N,N,BH,84,0,0,0,43,41,0,0,0,0,0,0,0,182 BISHAN ST 13,1.36880359418469,103.841618072603
182,BT BATOK WEST AVE 8,12,1984,Y,N,N,N,N,N,BB,106,0,0,79,22,1,3,0,0,0,0,1,0,182 BT BATOK WEST AVE 8,1.34912704098711,103.713021012998
182,EDGEFIELD PLAINS,14,2002,Y,N,N,N,N,N,PG,74,0,0,0,0,28,46,0,0,0,0,0,0,182 EDGEFIELD PLAINS,1.34719281119437,103.752217334445
182,JELEBU RD,29,2001,Y,N,N,N,N,N,BP,167,0,0,0,85,82,0,0,0,0,0,0,0,182 JELEBU RD,1.3824698614123,103.747347893013
182,PASIR RIS ST 11,12,1992,Y,N,N,N,N,N,PRC,55,0,0,0,0,55,0,0,0,0,0,0,0,182 PASIR RIS ST 11,1.33909401436064,103.740391980229
182,STIRLING RD,13,1998,Y,N,N,N,N,N,QT,87,0,0,0,75,12,0,0,0,0,0,0,0,182 STIRLING RD,1.3677785523953,103.960765697169
182,YUNG SHENG RD,18,1999,Y,N,N,N,N,N,JW,85,0,0,0,51,34,0,0,0,0,0,0,0,182 YUNG SHENG RD,1.35680090852309,103.873051105555
